"sample002_knn_10"	"sample002_knn_11"	"sample002_knn_12"	"sample002_knn_13"	"sample002_knn_14"	"sample002_knn_15"
"SSTR2"	0.0470219435736677	0.0540752351097179	0.0564263322884013	0.0595611285266458	0.0619122257053292	0.0666144200626959
"SSU72"	0.989028213166144	0.994514106583072	0.997648902821317	0.999216300940439	1	1
"SSUH2"	0.0940438871473354	0.0971786833855799	0.101880877742947	0.106583072100313	0.115203761755486	0.128526645768025
"SSX2IP"	0.991379310344828	0.991379310344828	0.99294670846395	0.993730407523511	1	1
"ST13"	0.994514106583072	0.994514106583072	0.994514106583072	0.994514106583072	0.994514106583072	0.994514106583072
"ST20.AS1"	0.293103448275862	0.317398119122257	0.344043887147335	0.363636363636364	0.384796238244514	0.410658307210031
"ST3GAL2"	0.966300940438871	0.975705329153605	0.977272727272727	0.978056426332288	0.981191222570533	0.981974921630094
"ST3GAL3"	0.978056426332288	0.9858934169279	0.9858934169279	0.986677115987461	0.989811912225705	0.991379310344828
"ST3GAL4"	0.565830721003135	0.597962382445141	0.630877742946709	0.663009404388715	0.683385579937304	0.699059561128527
"ST3GAL5"	0.392633228840125	0.414576802507837	0.436520376175549	0.463166144200627	0.477272727272727	0.498432601880878
"ST5"	0.5	0.539968652037618	0.566614420062696	0.598746081504702	0.626959247648903	0.657523510971787
"ST6GAL1"	0.995297805642633	0.999216300940439	1	1	1	1
"ST6GALNAC1"	0.971786833855799	0.977272727272727	0.983542319749216	0.985109717868339	0.998432601880878	0.999216300940439
"ST6GALNAC3"	0.0603448275862069	0.0626959247648903	0.0681818181818182	0.0752351097178683	0.0783699059561129	0.0822884012539185
"ST6GALNAC4"	0.378526645768025	0.405956112852665	0.436520376175549	0.462382445141066	0.484326018808777	0.503134796238245
"ST6GALNAC6"	0.477272727272727	0.512539184952978	0.54858934169279	0.579937304075235	0.608150470219436	0.634796238244514
"ST7"	0.983542319749216	0.992163009404389	0.994514106583072	0.999216300940439	1	1
"ST7.AS1"	0.142633228840125	0.155172413793103	0.16692789968652	0.18025078369906	0.188871473354232	0.20141065830721
"ST7.AS2"	0.380877742946708	0.405956112852665	0.425548589341693	0.446708463949843	0.466300940438871	0.47884012539185
"ST7.OT4"	0.177899686520376	0.185736677115987	0.199059561128527	0.210031347962382	0.22257053291536	0.232758620689655
"ST7L"	0.936520376175549	0.946708463949843	0.956896551724138	0.966300940438871	0.97884012539185	0.988244514106583
"ST8SIA1"	0.0313479623824451	0.0344827586206897	0.0360501567398119	0.0384012539184953	0.0462382445141066	0.0517241379310345
"ST8SIA5"	0.0877742946708464	0.101097178683386	0.10423197492163	0.113636363636364	0.123824451410658	0.135579937304075
"ST8SIA6"	0.967868338557994	0.97884012539185	0.983542319749216	0.9858934169279	0.989811912225705	0.990595611285266
"ST8SIA6.AS1"	0.204545454545455	0.227272727272727	0.24294670846395	0.266457680250784	0.281347962382445	0.289968652037618
"STAB2"	0.0431034482758621	0.0454545454545455	0.0501567398119122	0.0595611285266458	0.0658307210031348	0.0666144200626959
"STAC3"	0.778213166144201	0.803291536050157	0.81974921630094	0.833855799373041	0.855799373040752	0.873824451410658
"STAG1"	0.993730407523511	0.998432601880878	1	1	1	1
"STAG2"	0.999216300940439	1	1	1	1	1
"STAG3"	0.233542319749216	0.259404388714734	0.273510971786834	0.286833855799373	0.309561128526646	0.327586206896552
"STAM"	0.954545454545455	0.95846394984326	0.964733542319749	0.96551724137931	0.973354231974922	0.980407523510972
"STAM.AS1"	0.362852664576802	0.394200626959248	0.418495297805643	0.442006269592476	0.464733542319749	0.485109717868339
"STAM2"	0.89576802507837	0.920062695924765	0.945924764890282	0.956112852664577	0.970219435736677	0.978056426332288
"STAMBP"	0.95846394984326	0.964733542319749	0.971003134796238	0.974137931034483	0.980407523510972	0.981191222570533
"STAP1"	0.0258620689655172	0.0289968652037618	0.0297805642633229	0.0329153605015674	0.0352664576802508	0.0391849529780564
"STAP2"	0.264890282131661	0.292319749216301	0.311912225705329	0.332288401253919	0.355799373040752	0.370689655172414
"STAR"	0.963166144200627	0.968652037617555	0.976489028213166	0.981974921630094	0.987460815047022	0.987460815047022
"STARD10"	0.313479623824451	0.348746081504702	0.36833855799373	0.387147335423198	0.405956112852665	0.423981191222571
"STARD3"	0.903605015673981	0.91692789968652	0.92398119122257	0.936520376175549	0.95141065830721	0.95846394984326
"STARD3NL"	0.89576802507837	0.923197492163009	0.934952978056426	0.941222570532915	0.952194357366771	0.956896551724138
"STARD4"	0.435736677115987	0.467084639498433	0.501567398119122	0.537617554858934	0.572100313479624	0.59717868338558
"STARD4.AS1"	0.175548589341693	0.195924764890282	0.212382445141066	0.233542319749216	0.247648902821317	0.261755485893417
"STARD7"	0.994514106583072	0.994514106583072	0.994514106583072	0.994514106583072	0.994514106583072	1
"STARD7.AS1"	0.637147335423197	0.676332288401254	0.693573667711599	0.716300940438871	0.74294670846395	0.761755485893417
"STARD8"	0.383228840125392	0.413793103448276	0.445141065830721	0.484326018808777	0.509404388714734	0.549373040752351
"STARD9"	0.696708463949843	0.724921630094044	0.758620689655172	0.780564263322884	0.803291536050157	0.817398119122257
"STAT1"	0.966300940438871	0.974921630094044	0.978056426332288	0.983542319749216	0.984326018808777	0.987460815047022
"STAT2"	0.704545454545455	0.741379310344828	0.775862068965517	0.811912225705329	0.849529780564263	0.866771159874608
"STAT3"	0.991379310344828	0.997648902821317	0.998432601880878	0.999216300940439	1	1
"STAT5A"	0.984326018808777	0.985109717868339	0.985109717868339	0.985109717868339	0.9858934169279	0.9858934169279
"STAT5B"	0.994514106583072	0.995297805642633	1	1	1	1
"STAT6"	0.829153605015674	0.849529780564263	0.866771159874608	0.880094043887147	0.885579937304075	0.893416927899687
"STAU1"	1	1	1	1	1	1
"STAU2"	1	1	1	1	1	1
"STBD1"	0.100313479623824	0.105799373040752	0.113636363636364	0.124608150470219	0.13166144200627	0.137931034482759
"STC2"	0.31269592476489	0.343260188087774	0.358934169278997	0.389498432601881	0.408307210031348	0.429467084639498
"STEAP1"	0.0297805642633229	0.0297805642633229	0.0329153605015674	0.0352664576802508	0.0415360501567398	0.0454545454545455
"STEAP1B"	0.721786833855799	0.750783699059561	0.78448275862069	0.804858934169279	0.826802507836991	0.840909090909091
"STEAP3"	0.626959247648903	0.663793103448276	0.688871473354232	0.726489028213166	0.753918495297806	0.794670846394984
"STEAP3.AS1"	0.0971786833855799	0.109717868338558	0.120689655172414	0.13166144200627	0.13871473354232	0.149686520376176
"STH"	0.0250783699059561	0.0250783699059561	0.0250783699059561	0.0266457680250784	0.0266457680250784	0.0274294670846395
"STIL"	0.93730407523511	0.95141065830721	0.962382445141066	0.968652037617555	0.971786833855799	0.975705329153605
"STIM1"	0.982758620689655	0.989811912225705	0.998432601880878	1	1	1
"STIM2"	0.993730407523511	0.995297805642633	0.995297805642633	0.995297805642633	0.999216300940439	1
"STIMATE"	0.619905956112853	0.641065830721003	0.663793103448276	0.689655172413793	0.726489028213166	0.754702194357367
"STIP1"	0.989811912225705	0.989811912225705	0.994514106583072	0.994514106583072	0.994514106583072	0.994514106583072
"STK10"	0.862068965517241	0.894200626959248	0.90987460815047	0.919278996865204	0.94435736677116	0.95141065830721
"STK11"	0.954545454545455	0.960815047021944	0.974137931034483	0.981191222570533	0.984326018808777	0.989028213166144
"STK11IP"	0.349529780564263	0.373824451410658	0.399686520376176	0.426332288401254	0.449843260188088	0.474921630094044
"STK16"	0.797805642633229	0.81269592476489	0.844043887147335	0.86833855799373	0.884012539184953	0.896551724137931
"STK17A"	0.778996865203762	0.80564263322884	0.830721003134796	0.847962382445141	0.876175548589342	0.897335423197492
"STK17B"	0.942789968652038	0.95141065830721	0.962382445141066	0.971003134796238	0.97884012539185	0.984326018808777
"STK19"	0.723354231974922	0.744514106583072	0.770376175548589	0.79153605015674	0.808777429467085	0.83307210031348
"STK24"	0.986677115987461	0.986677115987461	0.987460815047022	1	1	1
"STK24.AS1"	0.0250783699059561	0.0289968652037618	0.0321316614420063	0.0360501567398119	0.0391849529780564	0.0391849529780564
"STK25"	0.918495297805643	0.933385579937304	0.935736677115988	0.940438871473354	0.952194357366771	0.956896551724138
"STK26"	0.95141065830721	0.960815047021944	0.974137931034483	0.981974921630094	0.987460815047022	0.988244514106583
"STK3"	1	1	1	1	1	1
"STK31"	0.0321316614420063	0.0352664576802508	0.0376175548589342	0.0415360501567398	0.0462382445141066	0.0493730407523511
"STK32C"	0.726489028213166	0.759404388714734	0.783699059561129	0.804858934169279	0.81974921630094	0.835423197492163
"STK33"	0.0211598746081505	0.024294670846395	0.0258620689655172	0.0266457680250784	0.0313479623824451	0.0336990595611285
"STK35"	0.829153605015674	0.853448275862069	0.883228840125392	0.905172413793103	0.918495297805643	0.935736677115988
"STK36"	0.35423197492163	0.376959247648903	0.40282131661442	0.434952978056426	0.467868338557994	0.490595611285266
"STK38"	0.97884012539185	0.987460815047022	0.989811912225705	0.991379310344828	0.999216300940439	0.999216300940439
"STK38L"	0.804858934169279	0.831504702194357	0.859717868338558	0.879310344827586	0.89576802507837	0.915360501567398
"STK39"	0.876959247648903	0.898902821316614	0.913009404388715	0.924764890282132	0.934169278996865	0.938871473354232
"STK4"	0.974137931034483	0.982758620689655	0.987460815047022	0.990595611285266	0.994514106583072	0.994514106583072
"STK40"	0.979623824451411	0.989811912225705	0.989811912225705	0.99294670846395	0.993730407523511	0.994514106583072
"STKLD1"	0.0815047021943574	0.0877742946708464	0.0948275862068965	0.105799373040752	0.11833855799373	0.126959247648903
"STMN1"	0.988244514106583	0.99294670846395	0.99294670846395	0.99294670846395	0.99294670846395	0.994514106583072
"STMN3"	0.91692789968652	0.93730407523511	0.95846394984326	0.96551724137931	0.974921630094044	0.978056426332288
"STMP1"	0.971786833855799	0.974137931034483	0.974137931034483	0.979623824451411	0.979623824451411	0.986677115987461
"STN1"	0.391849529780564	0.420846394984326	0.440438871473354	0.469435736677116	0.5	0.530564263322884
"STOM"	0.797021943573668	0.826802507836991	0.849529780564263	0.873824451410658	0.885579937304075	0.898902821316614
"STOML1"	0.163793103448276	0.177115987460815	0.192789968652038	0.204545454545455	0.224137931034483	0.240595611285266
"STOML2"	0.968652037617555	0.970219435736677	0.974137931034483	0.975705329153605	0.978056426332288	0.983542319749216
"STON1"	0.0595611285266458	0.0626959247648903	0.0705329153605016	0.0744514106583072	0.0822884012539185	0.0893416927899686
"STON1.GTF2A1L"	0.024294670846395	0.0266457680250784	0.0282131661442006	0.0289968652037618	0.0360501567398119	0.0384012539184953
"STON2"	0.981191222570533	0.985109717868339	0.985109717868339	0.991379310344828	0.992163009404389	0.993730407523511
"STOX1"	0.265673981191223	0.290752351097179	0.308777429467085	0.33307210031348	0.349529780564263	0.365987460815047
"STPG1"	0.438087774294671	0.481974921630094	0.511755485893417	0.538401253918495	0.561912225705329	0.594043887147335
"STPG2"	0.0384012539184953	0.0407523510971787	0.0415360501567398	0.0431034482758621	0.04858934169279	0.0532915360501567
"STPG3.AS1"	0.0564263322884013	0.0634796238244514	0.0721003134796238	0.0799373040752351	0.0885579937304075	0.0940438871473354
"STPG4"	0.0846394984326019	0.0932601880877743	0.0979623824451411	0.10423197492163	0.114420062695925	0.123040752351097
"STRADA"	0.956896551724138	0.963949843260188	0.970219435736677	0.973354231974922	0.984326018808777	0.985109717868339
"STRADB"	0.873824451410658	0.891849529780564	0.903605015673981	0.913793103448276	0.93025078369906	0.943573667711599
"STRAP"	0.964733542319749	0.964733542319749	0.967868338557994	0.968652037617555	0.97884012539185	0.989811912225705
"STRBP"	0.991379310344828	0.991379310344828	0.99294670846395	0.993730407523511	1	1
"STRIP1"	0.773510971786834	0.804075235109718	0.825235109717868	0.855799373040752	0.873040752351097	0.887931034482759
"STRIP2"	0.731974921630094	0.765673981191223	0.797021943573668	0.81974921630094	0.844043887147335	0.867554858934169
"STRN"	0.981191222570533	0.983542319749216	0.985109717868339	0.9858934169279	0.992163009404389	0.992163009404389
"STRN3"	1	1	1	1	1	1
"STRN4"	0.830721003134796	0.851097178683386	0.862068965517241	0.885579937304075	0.904388714733542	0.913793103448276
"STS"	0.581504702194357	0.616771159874608	0.647335423197492	0.675548589341693	0.697492163009404	0.728056426332288
"STT3A"	0.906739811912226	0.920846394984326	0.928683385579937	0.932601880877743	0.945141065830721	0.948275862068966
"STT3B"	0.984326018808777	0.989811912225705	0.99294670846395	0.994514106583072	0.996081504702194	0.999216300940439
"STUB1"	0.936520376175549	0.938087774294671	0.939655172413793	0.942006269592476	0.945924764890282	0.949843260188088
"STX10"	0.849529780564263	0.876959247648903	0.898119122257053	0.910658307210031	0.926332288401254	0.939655172413793
"STX12"	0.923197492163009	0.933385579937304	0.954545454545455	0.962382445141066	0.974921630094044	0.982758620689655
"STX16"	0.9858934169279	0.989811912225705	0.990595611285266	0.991379310344828	0.992163009404389	0.993730407523511
"STX17"	0.945141065830721	0.952978056426332	0.970219435736677	0.979623824451411	0.986677115987461	0.993730407523511
"STX17.AS1"	0.107366771159875	0.119122257053292	0.125391849529781	0.128526645768025	0.146551724137931	0.156739811912226
"STX18"	0.970219435736677	0.973354231974922	0.976489028213166	0.986677115987461	0.988244514106583	0.990595611285266
"STX18.AS1"	0.943573667711599	0.95141065830721	0.963166144200627	0.972570532915361	0.974921630094044	0.977272727272727
"STX19"	0.0587774294670846	0.0666144200626959	0.0783699059561129	0.0846394984326019	0.0909090909090909	0.0940438871473354
"STX1A"	0.252351097178683	0.281347962382445	0.30564263322884	0.329937304075235	0.342476489028213	0.357366771159875
"STX1B"	0.115203761755486	0.125391849529781	0.134012539184953	0.141065830721003	0.151253918495298	0.160658307210031
"STX2"	0.918495297805643	0.94435736677116	0.949059561128527	0.960031347962382	0.966300940438871	0.969435736677116
"STX3"	0.977272727272727	0.978056426332288	0.988244514106583	0.993730407523511	1	1
"STX4"	0.84012539184953	0.858934169278997	0.875391849529781	0.894200626959248	0.903605015673981	0.915360501567398
"STX5"	0.912225705329154	0.926332288401254	0.940438871473354	0.955329153605016	0.96551724137931	0.970219435736677
"STX6"	0.956112852664577	0.959247648902821	0.970219435736677	0.974921630094044	0.97884012539185	0.982758620689655
"STX7"	0.909090909090909	0.921630094043887	0.93730407523511	0.945924764890282	0.956896551724138	0.967084639498433
"STX8"	0.914576802507837	0.924764890282132	0.93025078369906	0.936520376175549	0.938871473354232	0.950626959247649
"STXBP1"	0.563479623824451	0.596394984326019	0.625391849529781	0.650470219435737	0.670062695924765	0.695924764890282
"STXBP2"	0.86833855799373	0.891849529780564	0.916144200626959	0.942789968652038	0.952194357366771	0.964733542319749
"STXBP3"	0.934169278996865	0.942789968652038	0.952194357366771	0.968652037617555	0.97884012539185	0.983542319749216
"STXBP4"	0.974137931034483	0.977272727272727	0.981974921630094	0.989811912225705	0.99294670846395	0.997648902821317
"STXBP5"	1	1	1	1	1	1
"STXBP5.AS1"	0.584639498432602	0.615987460815047	0.644200626959248	0.672413793103448	0.693573667711599	0.70846394984326
"STXBP5L"	0.301724137931034	0.335423197492163	0.365203761755486	0.382445141065831	0.409090909090909	0.431034482758621
"STXBP6"	0.964733542319749	0.973354231974922	0.981974921630094	0.9858934169279	0.989028213166144	0.989811912225705
"STYK1"	0.178683385579937	0.192789968652038	0.210815047021944	0.230407523510972	0.244514106583072	0.257836990595611
"STYX"	0.811912225705329	0.830721003134796	0.84717868338558	0.86128526645768	0.880877742946709	0.899686520376176
"STYXL1"	0.962382445141066	0.970219435736677	0.974137931034483	0.979623824451411	0.983542319749216	0.985109717868339
"SUB1"	1	1	1	1	1	1
"SUCLA2"	1	1	1	1	1	1
"SUCLG1"	0.93730407523511	0.93730407523511	0.938871473354232	0.941222570532915	0.950626959247649	0.953761755485893
"SUCLG2"	0.992163009404389	0.996081504702194	0.996081504702194	1	1	1
"SUCLG2.AS1"	0.245297805642633	0.265673981191223	0.289968652037618	0.318181818181818	0.336206896551724	0.357366771159875
"SUCO"	0.869122257053291	0.887147335423197	0.904388714733542	0.924764890282132	0.94435736677116	0.952194357366771
"SUDS3"	0.960815047021944	0.966300940438871	0.967084639498433	0.967868338557994	0.968652037617555	0.969435736677116
"SUFU"	0.844043887147335	0.870689655172414	0.886363636363636	0.904388714733542	0.918495297805643	0.924764890282132
"SUGCT"	0.957680250783699	0.964733542319749	0.970219435736677	0.970219435736677	0.971786833855799	0.980407523510972
"SUGP1"	0.876175548589342	0.897335423197492	0.921630094043887	0.941222570532915	0.946708463949843	0.950626959247649
"SUGP2"	0.985109717868339	0.994514106583072	0.994514106583072	0.994514106583072	0.995297805642633	0.996865203761755
"SUGT1"	0.963166144200627	0.963949843260188	0.976489028213166	0.982758620689655	0.984326018808777	0.990595611285266
"SULF2"	0.0532915360501567	0.0619122257053292	0.0650470219435737	0.0689655172413793	0.0744514106583072	0.0799373040752351
"SULT1A1"	0.0572100313479624	0.0587774294670846	0.0619122257053292	0.0634796238244514	0.0658307210031348	0.0666144200626959
"SULT1A2"	0.0689655172413793	0.0799373040752351	0.0830721003134796	0.091692789968652	0.0963949843260188	0.0979623824451411
"SULT1A3"	0.113636363636364	0.119905956112853	0.128526645768025	0.137931034482759	0.147335423197492	0.153605015673981
"SULT1C4"	0.0462382445141066	0.0532915360501567	0.0579937304075235	0.0626959247648903	0.0744514106583072	0.0768025078369906
"SULT4A1"	0.329937304075235	0.351880877742947	0.376959247648903	0.394200626959248	0.405956112852665	0.428683385579937
"SUMF1"	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.992163009404389	0.99294670846395
"SUMF2"	0.969435736677116	0.973354231974922	0.986677115987461	0.990595611285266	0.998432601880878	1
"SUMO1"	0.976489028213166	0.977272727272727	0.977272727272727	0.97884012539185	0.981191222570533	0.981191222570533
"SUMO2"	0.993730407523511	0.993730407523511	0.995297805642633	0.995297805642633	0.995297805642633	1
"SUMO3"	0.974921630094044	0.974921630094044	0.974921630094044	0.974921630094044	0.975705329153605	0.976489028213166
"SUMO4"	0.13166144200627	0.142633228840125	0.155956112852665	0.170846394984326	0.18730407523511	0.198275862068966
"SUN1"	0.862068965517241	0.887147335423197	0.914576802507837	0.939655172413793	0.946708463949843	0.957680250783699
"SUN2"	0.603448275862069	0.626959247648903	0.644200626959248	0.669278996865204	0.689655172413793	0.707680250783699
"SUOX"	0.378526645768025	0.399686520376176	0.413793103448276	0.432601880877743	0.454545454545455	0.47257053291536
"SUPT16H"	0.996081504702194	1	1	1	1	1
"SUPT20H"	0.956112852664577	0.96551724137931	0.966300940438871	0.974921630094044	0.981191222570533	0.982758620689655
"SUPT3H"	0.994514106583072	0.995297805642633	0.995297805642633	1	1	1
"SUPT4H1"	0.96551724137931	0.967084639498433	0.969435736677116	0.973354231974922	0.973354231974922	0.973354231974922
"SUPT5H"	0.981191222570533	0.982758620689655	0.996081504702194	0.996081504702194	1	1
"SUPT6H"	0.967868338557994	0.974921630094044	0.980407523510972	0.992163009404389	0.993730407523511	0.994514106583072
"SUPT7L"	0.808777429467085	0.843260188087774	0.858934169278997	0.874608150470219	0.883228840125392	0.898119122257053
"SUPV3L1"	0.90987460815047	0.917711598746082	0.927115987460815	0.948275862068966	0.952978056426332	0.960815047021944
"SURF1"	0.877742946708464	0.90282131661442	0.917711598746082	0.933385579937304	0.938087774294671	0.950626959247649
"SURF2"	0.844043887147335	0.856583072100313	0.870689655172414	0.878526645768025	0.88871473354232	0.891065830721003
"SURF4"	0.971003134796238	0.976489028213166	0.983542319749216	0.991379310344828	0.994514106583072	0.994514106583072
"SURF6"	0.977272727272727	0.980407523510972	0.983542319749216	0.987460815047022	0.987460815047022	0.987460815047022
"SUSD1"	0.999216300940439	0.999216300940439	0.999216300940439	1	1	1
"SUSD3"	0.454545454545455	0.490595611285266	0.520376175548589	0.556426332288401	0.580721003134796	0.605015673981191
"SUSD6"	0.873040752351097	0.887147335423197	0.897335423197492	0.914576802507837	0.926332288401254	0.932601880877743
"SUV39H1"	0.38871473354232	0.426332288401254	0.462382445141066	0.488244514106583	0.512539184952978	0.530564263322884
"SUV39H2"	0.913793103448276	0.923197492163009	0.928683385579937	0.93730407523511	0.941222570532915	0.948275862068966
"SUZ12"	1	1	1	1	1	1
"SV2A"	0.0556426332288401	0.0564263322884013	0.0603448275862069	0.0634796238244514	0.0658307210031348	0.0713166144200627
"SVBP"	0.935736677115988	0.938871473354232	0.941222570532915	0.945924764890282	0.954545454545455	0.96551724137931
"SVIL"	0.0352664576802508	0.0384012539184953	0.0423197492163009	0.0470219435736677	0.0478056426332288	0.0532915360501567
"SVIP"	0.644984326018809	0.66692789968652	0.692789968652038	0.718652037617555	0.738244514106583	0.757836990595611
"SVOPL"	0.0274294670846395	0.0297805642633229	0.0321316614420063	0.0360501567398119	0.0376175548589342	0.0384012539184953
"SWAP70"	0.674764890282132	0.710031347962382	0.737460815047022	0.757836990595611	0.780564263322884	0.797021943573668
"SWI5"	0.960815047021944	0.96551724137931	0.969435736677116	0.976489028213166	0.980407523510972	0.982758620689655
"SWSAP1"	0.43730407523511	0.464733542319749	0.493730407523511	0.523510971786834	0.544670846394984	0.572884012539185
"SWT1"	0.561912225705329	0.601880877742947	0.630094043887147	0.661442006269592	0.683385579937304	0.70846394984326
"SYAP1"	0.962382445141066	0.971786833855799	0.980407523510972	0.982758620689655	0.9858934169279	0.987460815047022
"SYBU"	0.0775862068965517	0.0775862068965517	0.0822884012539185	0.0862068965517241	0.0877742946708464	0.0971786833855799
"SYCE1"	0.685736677115988	0.718652037617555	0.746865203761755	0.773510971786834	0.787617554858934	0.808777429467085
"SYCE1L"	0.15282131661442	0.169278996865204	0.184169278996865	0.199843260188088	0.207680250783699	0.22257053291536
"SYCE2"	0.297805642633229	0.329153605015674	0.362852664576802	0.386363636363636	0.407523510971787	0.432601880877743
"SYCE3"	0.0148902821316614	0.0156739811912226	0.018025078369906	0.0211598746081505	0.0227272727272727	0.0250783699059561
"SYCP2"	0.991379310344828	0.991379310344828	0.991379310344828	0.991379310344828	0.992163009404389	0.993730407523511
"SYCP2L"	0.988244514106583	0.991379310344828	0.997648902821317	1	1	1
"SYCP3"	0.154388714733542	0.168495297805643	0.177899686520376	0.186520376175549	0.19435736677116	0.199843260188088
"SYDE2"	0.747648902821317	0.778996865203762	0.811128526645768	0.828369905956113	0.848746081504702	0.869122257053291
"SYF2"	0.899686520376176	0.904388714733542	0.90987460815047	0.926332288401254	0.933385579937304	0.946708463949843
"SYMPK"	0.977272727272727	0.980407523510972	0.983542319749216	0.984326018808777	0.990595611285266	0.992163009404389
"SYN1"	0.0658307210031348	0.0736677115987461	0.0838557993730407	0.0924764890282132	0.101097178683386	0.107366771159875
"SYN3"	0.0399686520376176	0.0423197492163009	0.0438871473354232	0.0470219435736677	0.0517241379310345	0.0532915360501567
"SYNC"	0.710815047021944	0.739811912225705	0.769592476489028	0.793103448275862	0.818181818181818	0.840909090909091
"SYNCRIP"	0.998432601880878	1	1	1	1	1
"SYNE1"	0.0556426332288401	0.0572100313479624	0.0603448275862069	0.0626959247648903	0.0634796238244514	0.0650470219435737
"SYNE3"	0.0313479623824451	0.0313479623824451	0.0344827586206897	0.0360501567398119	0.0407523510971787	0.0454545454545455
"SYNE4"	0.061128526645768	0.0681818181818182	0.0744514106583072	0.0783699059561129	0.0838557993730407	0.0909090909090909
"SYNGAP1"	0.707680250783699	0.741379310344828	0.772727272727273	0.800156739811912	0.823667711598746	0.85423197492163
"SYNGAP1.AS1"	0.382445141065831	0.416144200626959	0.441222570532915	0.46551724137931	0.487460815047022	0.510971786833856
"SYNGR1"	0.910658307210031	0.92398119122257	0.929467084639498	0.940438871473354	0.95846394984326	0.960031347962382
"SYNGR2"	0.88871473354232	0.898119122257053	0.917711598746082	0.93025078369906	0.940438871473354	0.94435736677116
"SYNGR3"	0.598746081504702	0.629310344827586	0.665360501567398	0.70141065830721	0.725705329153605	0.747648902821317
"SYNJ1"	0.904388714733542	0.919278996865204	0.931034482758621	0.942789968652038	0.949843260188088	0.960031347962382
"SYNJ2"	0.841692789968652	0.860501567398119	0.874608150470219	0.889498432601881	0.90282131661442	0.91692789968652
"SYNJ2BP"	0.533699059561129	0.565830721003135	0.598746081504702	0.632445141065831	0.651253918495298	0.678683385579937
"SYNM"	0.102664576802508	0.112852664576803	0.122257053291536	0.129310344827586	0.13871473354232	0.155956112852665
"SYNPO2L"	0.100313479623824	0.105799373040752	0.115203761755486	0.129310344827586	0.147335423197492	0.15282131661442
"SYNRG"	0.960815047021944	0.968652037617555	0.973354231974922	0.978056426332288	0.97884012539185	0.97884012539185
"SYP"	0.39576802507837	0.420062695924765	0.446708463949843	0.471003134796238	0.50705329153605	0.524294670846395
"SYPL1"	0.955329153605016	0.956896551724138	0.956896551724138	0.959247648902821	0.964733542319749	0.966300940438871
"SYPL2"	0.67398119122257	0.719435736677116	0.756269592476489	0.783699059561129	0.806426332288401	0.825235109717868
"SYS1"	0.639498432601881	0.666144200626959	0.695141065830721	0.731974921630094	0.753918495297806	0.77115987460815
"SYT1"	0.464733542319749	0.5	0.518808777429467	0.533699059561129	0.557993730407524	0.58307210031348
"SYT2"	0.0141065830721003	0.0172413793103448	0.0195924764890282	0.0211598746081505	0.0219435736677116	0.024294670846395
"SYT3"	0.0321316614420063	0.0352664576802508	0.0391849529780564	0.0415360501567398	0.0423197492163009	0.0431034482758621
"SYT5"	0.206896551724138	0.224137931034483	0.247648902821317	0.268808777429467	0.294670846394984	0.31974921630094
"SYT6"	0.734326018808777	0.753918495297806	0.768025078369906	0.783699059561129	0.807210031347962	0.825235109717868
"SYT9"	0.0352664576802508	0.0391849529780564	0.0415360501567398	0.0438871473354232	0.0462382445141066	0.04858934169279
"SYTL1"	0.177115987460815	0.198275862068966	0.214733542319749	0.2358934169279	0.254702194357367	0.268025078369906
"SYTL2"	0.422413793103448	0.456896551724138	0.489028213166144	0.527429467084639	0.556426332288401	0.595611285266458
"SYTL3"	0.105799373040752	0.115987460815047	0.134012539184953	0.147335423197492	0.156739811912226	0.166144200626959
"SYTL4"	0.866771159874608	0.891849529780564	0.905172413793103	0.917711598746082	0.928683385579937	0.939655172413793
"SYVN1"	0.547805642633229	0.584639498432602	0.616771159874608	0.652037617554859	0.679467084639498	0.713166144200627
"SZRD1"	0.967084639498433	0.972570532915361	0.974137931034483	0.974137931034483	0.974137931034483	0.974921630094044
"SZT2"	0.797021943573668	0.830721003134796	0.853448275862069	0.869905956112853	0.890282131661442	0.908307210031348
"TAB1"	0.808777429467085	0.832288401253918	0.849529780564263	0.869122257053291	0.884012539184953	0.910658307210031
"TAB2"	0.990595611285266	0.99294670846395	0.996865203761755	0.999216300940439	1	1
"TAB3"	0.722570532915361	0.752351097178683	0.779780564263323	0.80564263322884	0.837774294670846	0.855799373040752
"TAC3"	0.349529780564263	0.369905956112853	0.386363636363636	0.406739811912226	0.427899686520376	0.453761755485893
"TAC4"	0.18730407523511	0.200626959247649	0.213166144200627	0.225705329153605	0.233542319749216	0.245297805642633
"TACC1"	0.919278996865204	0.936520376175549	0.942789968652038	0.957680250783699	0.966300940438871	0.968652037617555
"TACC3"	0.94435736677116	0.948275862068966	0.956112852664577	0.961598746081505	0.968652037617555	0.975705329153605
"TACO1"	0.859717868338558	0.883228840125392	0.890282131661442	0.894984326018809	0.902037617554859	0.913793103448276
"TACR1"	0.137931034482759	0.147335423197492	0.158307210031348	0.170846394984326	0.184169278996865	0.19435736677116
"TADA1"	0.75	0.775078369905956	0.808777429467085	0.840909090909091	0.865987460815047	0.882445141065831
"TADA2A"	0.943573667711599	0.952194357366771	0.962382445141066	0.966300940438871	0.979623824451411	0.982758620689655
"TADA2B"	0.404388714733542	0.43025078369906	0.46551724137931	0.495297805642633	0.521943573667712	0.546238244514107
